,MEL.IPI_Pat02.Tumor.SM.4DJZX,MEL.IPI_Pat03.Tumor.SM.4DJZY,MEL.IPI_Pat04.Tumor.SM.4DJZZ,MEL.IPI_Pat06.Tumor.SM.4DK12,MEL.IPI_Pat08.Tumor.SM.4DK14,MEL.IPI_Pat118.Tumor.SM.5X2QV,MEL.IPI_Pat119.Tumor.SM.7459N,MEL.IPI_Pat123.Tumor.SM.5X2R1,MEL.IPI_Pat126.Tumor.SM.5X2R4,MEL.IPI_Pat14.Tumor.SM.53U3C,MEL.IPI_Pat15.Tumor.SM.4DK1B,MEL.IPI_Pat16.Tumor.SM.53U3E,MEL.IPI_Pat19.Tumor.SM.4DK1F,MEL.IPI_Pat20.Tumor.SM.53U3I,MEL.IPI_Pat25.Tumor.SM.4DK1L,MEL.IPI_Pat27.Tumor.SM.4DK1N,MEL.IPI_Pat28.Tumor.SM.4DK1O,MEL.IPI_Pat29.Tumor.SM.4DK1P,MEL.IPI_Pat33.Tumor.SM.4DK1T,MEL.IPI_Pat36.Tumor.SM.53U3X,MEL.IPI_Pat37.Tumor.SM.53U3Y,MEL.IPI_Pat38.Tumor.SM.53U3Z,MEL.IPI_Pat39.Tumor.SM.4DK1Z,MEL.IPI_Pat40.Tumor.SM.4DK21,MEL.IPI_Pat41.Tumor.SM.4DK22,MEL.IPI_Pat43.Tumor.SM.4DK24,MEL.IPI_Pat44.Tumor.SM.4DK25,MEL.IPI_Pat45.Tumor.SM.4DK26,MEL.IPI_Pat46.Tumor.SM.53U48,MEL.IPI_Pat47.Tumor.SM.4DK28,MEL.IPI_Pat49.Tumor.SM.4DK2A,MEL.IPI_Pat50.Tumor.SM.53U69,MEL.IPI_Pat79.Tumor.SM.53U2S,MEL.IPI_Pat80.Tumor.SM.4DK36,MEL.IPI_Pat81.Tumor.SM.4DK37,MEL.IPI_Pat83.Tumor.SM.53U2W,MEL.IPI_Pat85.Tumor.SM.53U2Y,MEL.IPI_Pat86.Tumor.SM.4DK3C,MEL.IPI_Pat88.Tumor.SM.4DK3E,MEL.IPI_Pat90.Tumor.SM.4DK3G,MEL.IPI_Pat91.Tumor.SM.4DK3H,MEL.IPI_Pat98.Tumor.SM.4CU6L
MSN,154.0301819,90.7684021,175.141098,112.242218,165.9980621,104.0709457,88.19784546,131.1717682,136.5775452,128.1306763,148.5605316,65.10414124,155.3775635,111.831192,29.09976387,97.43071747,108.352562,115.4421692,105.9936981,221.8777008,97.03439331,133.5191345,59.54296112,67.35025787,66.22267914,76.21952057,135.161087,205.2114868,80.12626648,135.5645752,89.22419739,77.01470947,106.3664246,101.2875366,179.4846344,87.18907928,141.5001526,136.9108429,182.21315,161.3105621,73.09910584,114.3029327
MT1F,5.885093212,3.44393301,1.049589634,7.220426559,1.692976117,3.052219153,1.947913647,0.176986828,0.563119292,4.33220768,0.036889371,0.36462763,7.931220532,0.805469215,0.637214899,4.099449158,5.955022335,7.358460426,4.680655003,0.769929886,1.228869081,2.276772261,2.03254652,1.456122756,0,2.65361619,0.037349749,8.964007378,2.660435915,0.094604366,5.425896645,0.312057406,0.933731616,26.98436737,10.23439693,2.676629782,9.463213921,5.99438715,1.620455384,2.64538455,7.630268097,8.945785523
MT3,0.062283915,0,0.119094037,0.117065184,0.33074823,0,0,0,0.071647637,0,0.031916231,0,0,0,0,0,0.079724751,0,0.037067693,0.031720664,0,0.283789814,0,0.089987107,0,0,0,0.037831947,0.32085371,0.040925268,0.057688713,0,0,0,0.025407961,0,0,0.321728885,0.049316514,0,0,0
MTA1,12.17695904,11.58514786,39.53991318,15.82326984,26.58213234,13.34030342,6.436218262,15.74316025,14.24441814,13.88232422,22.31136894,16.79105568,12.1903019,15.82359123,20.93911743,8.838581085,19.67413712,22.11691284,24.8454895,14.33067226,21.20325851,14.22499084,12.54465961,17.21356964,16.17095757,8.13205719,23.98188591,37.3835144,24.77431297,8.456771851,18.54842186,17.6913166,15.73791122,26.13819695,11.83965778,13.31116867,15.23080921,19.27302361,17.219841,27.10339165,11.80448914,12.41540909
MTHFD1,20.71099281,22.8219738,105.7696228,31.44018364,30.3854332,55.77468109,42.00445557,80.75022888,100.149025,47.73926926,49.21461105,64.46700287,41.78571701,64.18430328,52.09311295,60.38002014,87.71496582,38.2698288,72.88779449,38.15202332,134.5456696,57.1781311,26.04314995,74.15300751,40.68294144,33.88287735,81.21200562,65.77297974,36.78558731,72.31253815,50.85370636,51.97084045,52.81539536,57.95827866,29.5040741,52.31057739,42.89790344,75.54110718,66.32991791,88.90748596,49.59622955,53.1314888
MX1,11.01749611,7.830489159,1.970181465,99.55269623,79.26798248,6.766437531,12.14386463,1.50585103,4.860348702,5.993924141,9.532171249,7.15576458,14.08097267,9.389249802,25.80339813,6.470315456,27.85446548,16.95014763,2.728484392,31.58209038,21.03790092,18.20050812,24.80533409,7.516982555,16.38415337,10.79675102,0.767152548,27.2279911,4.998140335,190.6850739,83.30184937,12.04408836,16.79377174,7.446992874,2.645019054,18.98680878,62.98642349,9.021496773,22.01801109,24.92593956,8.649914742,101.5756378
MYBL1,0.434200406,0.566102803,3.632305861,1.832946539,3.477998257,1.99077642,1.406896949,1.850001693,4.249968529,2.26833725,2.666702986,3.654633284,2.044800758,4.575381279,0.839282394,1.032310605,1.561104417,3.245413065,3.226329088,1.786420107,9.29850769,2.945331335,1.381450176,3.023628473,4.765566826,0.556332588,4.143286705,2.342615604,1.962179542,2.030683756,1.976822615,1.860028267,1.34922123,2.458895207,0.320390999,1.318553925,5.054522514,1.166293144,1.888014674,4.166315079,4.921331883,4.479689121
MYBL2,4.191461563,2.371198416,25.72204971,5.98990345,6.586565495,1.922456026,2.783979178,7.352873325,9.120343208,39.33769608,16.70849228,3.411960602,14.28935146,11.64822102,3.372820377,7.844025135,8.570322037,20.07878494,10.22910786,11.95787811,13.00896835,17.70461845,1.305451393,7.107673645,14.38850498,9.0815382,10.60961246,15.95345974,22.39076996,6.008965015,5.725648403,7.465866089,11.50208569,17.41801262,0.83272177,1.482924819,10.84173203,5.522432804,7.548900127,10.72525692,28.40679359,7.419483662
MYCBP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYL6,124.5387192,81.01463318,69.04102325,44.30591583,51.11431122,64.38126373,46.3527298,118.7074966,119.4322433,85.28730011,52.89458084,54.16701508,93.0217514,44.73933411,34.12232971,148.1320953,54.72324371,73.74024963,73.57727051,39.72190475,58.86396027,91.68466187,94.71460724,97.2414093,25.11754608,70.68151093,58.33679581,38.52836227,64.64646149,115.2837753,61.43043518,77.12397003,83.17422485,78.79767609,33.68058777,58.97665405,87.30476379,40.48638535,55.81751251,49.46078873,80.98679352,60.11803436
MYO1F,79.3848114,10.66191864,11.4660511,61.33993149,14.55446529,15.29872704,3.328183413,2.899108648,5.937503815,14.57001209,1.352122903,10.28771019,38.53582001,6.297494888,6.091376782,25.68470764,15.8716135,16.86981201,3.264835358,3.09805131,4.750013351,33.83917236,27.21430206,10.06257629,12.17582893,32.85060501,2.26988554,0.894432664,27.33828354,7.186831951,40.54817581,4.563385963,7.55949688,20.31340408,8.10773468,23.24885178,103.8411026,7.340833664,24.08161736,10.38792896,17.46028519,12.95948124
NCEH1,14.26698303,1.54205668,2.222111464,2.020105839,2.219299793,1.153931975,1.432892442,0.501093328,0.625638545,1.415970564,2.429671526,0.4463709,5.535631657,0.744046032,0.760926962,4.252589226,1.968512893,2.711646795,1.33714366,0.389311492,2.04927969,5.58994484,1.025195837,2.12116313,3.37295413,2.455275536,0.262613684,1.025887489,2.380772352,2.122814894,3.056926489,1.845763803,1.063352466,2.837918282,2.303996801,0.968325198,5.225338459,1.242213726,1.190086842,1.069351673,1.454750538,3.729570627
NCF2,57.87532043,13.56508255,6.272925377,30.82026482,11.88172817,12.34321785,4.122193337,2.446113348,7.528716564,8.503446579,0.952016771,3.156543016,21.3285656,3.645403624,3.592939377,33.40132523,12.80098629,5.640704632,6.2281847,2.97428894,7.769949913,35.42969513,15.60359097,8.906245232,1.462627649,26.94054031,1.012702823,0.81421566,10.40284824,8.460217476,13.29788113,4.179598808,3.688054085,20.10678482,5.962341309,6.604997635,31.00380135,4.222559452,9.267837524,4.795154572,6.537755489,6.046579361
NCKAP1L,69.76393127,13.01768684,13.70731449,48.85691452,18.9568615,36.21170425,9.298832893,8.366735458,14.7870512,12.16600323,0.601367652,11.6733017,50.51199341,9.493603706,10.72343826,32.17095184,26.4511013,30.59412003,3.909460783,2.400754929,8.937278748,45.86354446,38.79616165,14.61472511,5.967638969,44.07524872,0.970111609,0.632133961,28.31834793,6.624812126,52.30124283,7.855305195,6.158272266,20.87275124,6.870949745,17.43890572,84.42990112,14.39638329,30.51664734,12.37052822,25.11837006,16.58657265
NCLN,10.20526695,6.344084263,14.49732208,8.181491852,10.35122967,2.123295784,4.20787859,6.253297806,6.230325699,10.32207584,12.05265331,8.154769898,9.878272057,6.82992363,8.080375671,6.745508671,16.02356529,13.9366703,13.43053246,9.516629219,4.721251011,9.09564209,2.594915867,8.594456673,8.515534401,3.530084133,7.22543478,15.59351349,9.362023354,13.9831953,8.940545082,7.00343132,10.95056248,11.61837196,9.399420738,9.39273262,8.077784538,10.07934952,7.725997925,10.53600025,8.699295998,12.40120697
NEO1,2.686453104,24.852108,24.91420937,13.8862896,10.59247684,15.92339897,16.6331501,4.628246784,12.12645435,4.504838467,13.32904816,5.732309341,21.09116936,18.94165611,37.04825211,74.60919189,1.967830062,14.94593525,14.30521011,13.84704971,3.635123253,44.95537567,11.17655373,21.12241173,15.79906845,8.847538948,7.170023918,6.611554623,6.93488884,11.32186985,24.3209362,5.430148602,19.46619606,7.482404709,0.715613663,25.94429398,2.749042511,3.159137249,27.80920982,19.69762993,15.27334404,12.72407436
NID1,34.29502869,64.86013031,20.31548691,23.15884399,98.18411255,21.99762344,6.61634922,1.855102301,5.017641544,111.7111359,88.52945709,3.522988081,52.76657486,36.66871643,40.88537979,22.93469429,19.30612373,21.49953461,4.867372513,102.7682495,27.92627335,53.41285706,32.29896545,43.51506424,28.25884628,44.01499939,4.071008205,93.74789429,131.7195892,5.680642605,28.68776703,27.95386314,35.38331985,22.23406219,39.81758881,12.35608864,30.40763855,50.22492599,23.53046227,15.69051743,53.86314011,12.39378929
NLN,2.390202761,1.868028402,2.057197571,2.070817709,3.178001642,3.000634432,6.440919876,4.253300667,10.23709869,6.952637672,1.338277459,4.672938347,2.575390816,6.055929661,1.764177442,3.352910996,5.355961323,2.330653429,6.775773048,2.693566799,5.556482315,4.177531242,2.224856138,5.888174534,3.29565239,2.069232702,2.903713465,3.57268858,3.360457182,7.612728596,2.307635546,2.039723635,2.697427034,2.361363411,2.740650415,3.641637802,2.121503592,2.385258198,5.915956974,2.745542765,2.96213603,3.108781099
NME1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOP16,3.466745615,5.559235573,4.63443327,4.646514893,5.091378212,4.596700192,9.005210877,6.068058014,6.214961052,11.13611794,6.229177475,8.532580376,6.119875908,6.982527733,6.157973766,7.178756237,11.67007256,4.528007507,4.983836651,4.871278763,4.443695068,7.972336292,5.217442989,5.876025677,7.467099667,3.52036643,10.42328262,5.925242424,6.655466557,6.863329887,5.289073467,4.725576401,9.131109238,10.79811573,3.918175221,5.605734348,4.193991184,5.197065353,8.521816254,12.72449398,7.116945267,10.38313293
NOTCH2,53.22839737,47.89332199,92.80854797,55.05051804,22.89408493,35.51764297,37.45746994,30.42408943,31.96079254,16.92390442,35.10811234,82.16680908,171.2762604,68.16056061,36.60482788,66.10192871,27.24712181,33.07089615,40.67388153,44.28993607,16.23967934,52.23796463,46.06231689,57.0590477,37.79352188,42.88410568,38.23253632,41.8809433,78.63524628,49.77309799,38.4499588,42.57983017,31.63454819,56.74716187,50.90533066,23.32917976,49.53575516,34.93469238,196.2114258,48.54632187,40.23452759,34.87948227
NPC2,149.0233459,59.01552963,118.5435944,72.2624588,122.8588257,113.2233887,50.17166901,90.27083588,113.9514618,37.45441437,143.384201,84.34255219,114.0710678,80.01618958,64.73741913,177.4924011,105.9834213,71.48713684,141.7752075,34.90010834,210.3851471,149.3263855,75.46746063,106.072876,112.5402603,123.4827194,151.7525787,101.4413223,109.5397415,95.11775208,124.1043167,158.889267,163.0228271,89.75970459,88.04118347,91.70707703,105.5001297,96.06640625,70.3589859,145.1441803,70.35829926,89.43138123
NPL,28.21827888,3.606773853,10.02491665,9.062222481,10.49722672,11.69318676,42.00095749,3.602984428,12.55435181,7.183526993,19.23610115,5.390848637,16.76156616,12.02463245,16.34828949,24.95477104,9.707661629,2.980480194,6.284064293,5.485808849,4.248134136,40.18424988,8.337770462,11.83065891,17.77352524,16.89722824,1.431977868,11.67449379,12.56499386,22.58593369,12.87815762,63.84174347,17.2871933,21.93567848,7.858532906,8.198514938,13.83739758,10.57693291,7.280610561,6.512715817,7.55570221,20.85544395
NRIP3,4.359798431,0.495373786,0.571278811,1.427878857,0.564109027,0.224872917,2.421646595,0.271210969,0.134418815,0.722443223,1.242929339,0.728614092,1.690506101,0.338412345,0.152421445,3.737746477,0.580726147,0.193452925,0.6111359,0.132247642,1.937628865,3.297972202,0.400505662,0.767389536,0,0.334787399,0.688927531,0.623736203,0.313271314,6.741542339,0.219330445,3.772862911,0.442578077,3.051162005,2.202844858,2.443244219,0.760758877,0.292653918,0.33845067,0.608283699,0.246704057,3.841922522
NUDT1,6.149775982,4.5397892,7.601655006,5.869535923,5.521107197,1.705776572,3.12703824,4.493842602,11.02590656,5.889537334,15.70075035,6.162975311,7.932675362,3.613469124,6.23906517,11.72058868,5.403160572,9.882541657,7.54735899,6.041663647,8.806725502,7.768378258,4.431517124,4.186262608,6.789625645,3.579861641,8.030158997,6.078383446,7.522767544,8.775144577,6.260606289,11.4897747,4.076242924,13.38640785,6.984352112,4.959237099,7.071007252,6.045090675,9.705878258,6.175030232,4.364034176,4.487998962
NUDT15,0.563514113,2.183115721,2.797366142,1.510952473,2.288728476,2.780550003,3.937634707,4.861252308,3.450590849,3.314613342,2.776560545,4.308787823,1.986686111,2.121890068,1.371827483,2.968140364,2.108445406,1.260488272,3.095724583,2.634447336,6.286104679,4.159263611,0.648800135,1.777058482,0,1.483710885,1.896631002,2.080038309,1.81554234,2.990655422,1.846861124,3.660322189,2.504502058,4.065161228,2.175006151,1.890648007,1.214135528,2.794410706,1.466057777,5.81468153,3.653794289,2.345514774
NUP107,5.785879612,15.50671005,23.94552231,14.74996281,15.41790104,18.86824799,20.5082798,19.51156235,26.79418182,15.42425537,15.38245106,28.81697083,18.02740288,36.11356354,19.89564705,61.08459091,15.35623169,16.00383377,23.4885025,20.57461929,23.71046066,20.06242561,14.29162788,21.89107132,20.00753975,13.63568783,18.47694206,14.77223778,15.73612022,15.15873623,16.76232719,21.20876503,19.76364517,14.5710125,10.80966377,12.53661633,13.67367935,8.686483383,10.84159374,86.97505951,17.3844223,20.85383415
NUP35,1.200212121,4.914334297,8.417171478,6.399424553,4.438280106,5.997141838,11.61518669,10.2691412,9.765748978,6.39566946,4.95841074,9.770044327,5.273899078,9.202848434,5.061948299,6.071586132,4.623205662,6.195827961,4.347883225,7.243973255,5.561128616,6.489633083,6.557789326,5.79992342,10.20015526,3.111934662,7.663228989,8.784492493,5.496614456,4.712190628,4.94379139,6.214776993,4.556810856,8.342699051,5.388771057,5.249278069,3.549660206,4.596265316,4.037427425,5.697060585,7.124921799,8.64056778
NUP85,13.31375408,16.17808914,16.36223602,11.56672096,18.72997475,12.10108757,12.03803349,11.4151659,10.2818985,18.88899422,13.17560768,40.36551666,16.80601501,16.85992241,15.00560284,9.757147789,14.63087845,49.80123901,18.48640633,16.49164009,12.75319576,12.7270937,17.29824448,17.45806503,10.67676163,12.57363415,16.11426544,18.6184597,19.02396774,14.13740921,12.9630785,11.42342567,11.8347683,17.24738312,12.77261639,12.75466251,15.32044697,13.25003338,16.28312874,11.10074615,22.8139782,15.5918293
NUP93,3.959546328,4.910676003,14.84945583,8.926715851,7.58665514,5.363889694,5.618811607,6.867300034,7.91018486,9.074099541,12.40637112,5.156168938,9.750468254,4.373152256,5.653247833,10.03850079,6.04574585,8.062247276,7.468553543,8.050458908,4.785111904,10.11797047,3.15006876,9.769727707,14.94688606,3.711238623,5.704761505,11.24250889,7.256258965,17.09012413,9.413578033,24.55193329,19.67907143,25.58622169,6.981225491,5.839151859,5.952884197,6.692365646,5.060653687,4.827887058,9.472529411,10.42630863
NUPL1,2.263494015,3.713576317,8.959941864,4.152084351,6.001211166,6.141702175,8.632397652,6.510268688,6.392743588,6.20920372,6.500309944,6.355953217,6.425070763,4.943516254,4.898793697,6.360911369,5.91476965,5.909603119,6.235579014,7.117315769,8.929833412,5.924231529,2.450262547,4.20463419,7.628303528,3.990921259,6.432950497,6.831463814,6.739627838,6.039511681,5.0639534,6.03852129,5.341440201,7.875672817,3.911791086,3.914039612,4.476475716,4.812011242,8.015675545,3.569942474,4.40471983,6.753214359
NUTF2,3.496216297,5.579923153,10.05307579,5.219613552,6.408373833,11.84298801,11.35145473,10.56912041,14.53141689,12.89066505,9.093578339,5.768684864,10.10567284,6.149302006,5.151411533,6.22444725,7.097085476,6.541226864,10.95016003,18.40545464,4.895974636,11.28738785,5.688265324,9.24157238,20.86597252,5.215548992,7.005310059,12.64531612,9.586697578,11.20794106,5.458449841,10.43425846,11.35148716,17.45917892,6.569341183,11.02468491,5.002028465,11.02558708,6.215715408,7.079518795,12.37498569,10.81969357
OAS1,10.34478378,2.758582354,2.346527338,36.39457703,8.045268059,4.599692822,3.110671282,2.804410934,3.478216887,2.800014973,0.626459062,5.382674694,6.223787308,3.110741377,42.52684021,4.13218832,12.20527649,3.325525284,7.364595413,7.518972874,4.520055771,6.230622768,7.549086094,4.014596462,2.321655035,8.756360054,0.568105817,2.426120043,2.763252258,50.44173813,29.43835068,2.129465103,2.394464731,4.024012089,3.182628155,5.57041502,20.88161469,2.537556648,9.701071739,2.838256359,5.939134121,20.55038834
OAS2,3.737820625,1.547176361,1.314673543,29.93742371,7.802598953,3.332946062,2.494864941,1.373004198,2.305717945,2.499457121,0.632984877,5.149929047,4.426836968,2.523536682,37.50728989,2.19961834,15.17574883,3.887727499,3.632415056,6.057620525,4.460035801,5.626755714,6.770745277,3.514654875,3.261491776,6.370884419,0.092706561,1.971331954,1.902754068,40.22686005,26.76410866,1.369968057,1.706621528,2.640132904,1.476071119,7.330862999,15.69528484,1.986460447,8.641899109,4.519023895,4.733036041,19.89969826
OAS3,10.94816685,4.31652832,2.71225667,37.52107239,9.715952873,2.309245825,1.988742828,2.230935574,3.331577301,3.132280111,2.442810774,5.678310394,8.200181961,2.714199305,44.21670151,3.227007389,14.04405499,8.214624405,9.764199257,5.936249256,4.634729862,8.268903732,6.943067074,4.911037922,10.05041599,4.489002228,0.388150781,3.841699362,4.009480476,34.91887665,24.31582642,2.060992956,3.584349871,3.437986851,5.381744385,6.537283897,23.13555717,3.774836779,9.378102303,5.400443077,6.734711647,19.34562111
OASL,4.534646511,0.981252194,1.132940173,17.78043747,2.977396965,0.944216251,0.55437845,0.283868522,0.919682741,0.921037018,0.097157985,1.770634174,2.66450572,1.679455757,10.63674068,0.689076304,5.278607369,1.453534961,2.176868439,2.794952154,4.068378925,4.374555111,2.407888651,0.75902772,0,3.660907507,0.049185257,1.103677511,0.686541259,23.2762394,11.07096481,0.558882713,1.311589837,1.2861408,2.05610919,4.143909454,22.44458008,0.692104399,3.352840185,2.865288973,2.663631916,3.66741991
OSBPL3,7.489144802,10.7254324,10.04399872,12.48932362,8.375617027,12.78150558,2.890393019,5.613081932,13.10960388,20.95127487,0.685343027,2.73973608,6.728219032,2.534709692,1.970714927,14.22936058,3.431641579,7.691102505,15.71158314,0.646592796,28.96388817,11.31366253,8.744709969,11.94391346,1.20552206,12.34117985,2.302930355,1.695385575,3.47743535,8.692436218,11.66723633,7.583810806,6.369773865,10.69423962,13.28787804,4.581898212,21.58843803,2.292835236,10.1688633,7.154579639,4.686734676,3.712452412
PA2G4,20.31484222,34.1000824,58.16254425,27.27024078,30.37942505,29.50477791,66.64920807,87.90537262,77.76789856,36.89074707,49.52690506,56.39403152,35.70990753,48.51962662,32.16932297,122.6688995,53.29908752,42.50798798,38.53054428,41.1157608,52.2166481,45.19054031,24.20264435,34.81463623,40.5701828,23.48008347,57.03459549,27.34870148,29.90235901,53.38337708,35.30886078,39.24224091,64.54383087,77.60543823,16.46033859,37.14456177,31.24744606,23.9461174,38.9695015,28.12805939,53.57922745,44.2916069
PAICS,3.697278261,9.242965698,19.71014786,8.514890671,15.81655121,15.36641502,16.38479042,34.50268173,61.88088226,17.99312592,22.75635529,32.33460999,12.71975136,20.81386375,9.491443634,17.66168404,30.63316154,21.72335815,46.65033722,36.62686539,33.0050354,24.61218262,9.19510746,24.71600723,17.31843758,6.971230984,34.16992188,31.92311096,11.58192253,23.81279373,11.11887646,21.92362595,15.45861912,47.03539658,11.5780468,20.79217148,8.167072296,25.10649872,99.19126129,14.19172096,27.00756454,26.01646996
PAK1,6.821951866,5.692956924,9.953025818,10.64604855,6.982773304,6.757593155,9.52553463,6.34825182,2.581739426,9.021143913,0.961579502,2.328814745,9.22943306,3.628262043,9.130382538,6.782628059,13.43330383,13.05434799,12.31354332,10.95804024,1.803365946,8.912766457,6.986042976,7.204535484,15.80908203,10.91584682,9.590990067,7.860599041,22.59204102,13.98061562,13.86119175,3.230373621,6.706718922,3.681143761,11.616642,6.647768021,19.27929115,10.94897938,19.41290092,5.646391392,15.94042301,11.06742764
PAK2,7.573116303,9.0817976,16.2538166,10.48606014,13.70347977,20.15276527,21.14324951,24.59826088,20.66863441,19.23763657,11.08467388,13.49990082,13.34962463,15.99294281,6.720551968,9.978467941,11.12612915,13.63146877,17.46400833,15.7687788,24.97723007,18.24561501,13.8048563,10.02474785,16.26708794,13.81296062,14.60009003,7.611295223,12.19029713,11.97157478,10.6358223,7.540633678,13.80814266,12.55703259,10.78365994,10.27564335,13.8118248,9.152762413,18.01073837,15.22673607,7.012093067,10.33712578
PDAP1,16.02086639,17.99189758,19.98172379,18.07631874,16.91379356,10.47564888,10.08954906,14.84834003,11.93272495,25.1464653,39.76042175,22.04772949,16.97621727,15.00949574,18.01540756,20.35838509,16.085989,28.77883148,23.52342415,33.65462112,16.71074486,24.04205894,10.06323147,10.10797787,10.51367569,10.30694294,17.66326904,27.49954033,21.66406631,20.01378441,14.52216911,17.24556351,19.80224609,35.18381119,13.24029732,16.07364082,19.90798759,38.13529587,12.70707989,18.6633091,16.35882568,16.29831505
PDIA4,52.71721649,22.82987595,49.5303421,39.21122742,44.26138306,25.61014366,14.49989796,16.94246674,15.16824913,113.7012253,171.6346741,39.26966476,42.88500595,53.30269623,46.31545258,52.20383835,35.34951782,116.6259918,47.2929306,191.3369598,160.9928894,87.62104797,28.03815651,109.6357346,51.40462112,43.26554108,22.16177368,63.96202087,53.28775406,41.68355179,46.37590027,31.07561111,43.18626022,41.74997711,27.20296288,27.02385902,55.87021255,91.08991241,115.7794876,38.48480606,23.95869255,49.11661911
